,NeighbourhoodCode,Year,Month,ResponseTimeScore,SlowResponseTimePenalty,DayC,NightC,Rain Days,Rainfall(mm),Daylight hours,NuisanceReportsCriminal,NuisanceReportsNonCriminal,NetLaborParticipation,FlexibleContracts,SelfContract,PopulationEduLow,PopulationEduMedium,PopulationEduHigh,y0-15%,y15-25%,y65-%,Peoplewithmigrationbackgroud%,Averagepeopleperhousehold,Populationdensitykm2,AverageWOZ-valueofhouses(x1000euro),Percentuninhabited(%),Rentalproperies(%),Tradeandcatering%,Culture/recreationproperies%,Carsperhousehold,UrbanityLevel,Inhabitants,Benches,Lights,POI,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
93,Bavel,2018,10,0.84,3.0,15,9,7,25.8,11.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,0.9097,0.369,1.0,0.0,0.0,1.0,0.3032,1.4085
94,Bavel,2018,11,0.84,3.3000000000000003,10,6,8,24.0,9.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,21.0,1.8195,0.738,1.0,0.3032,1.5873,1.0,0.3032,1.4085
95,Bavel,2018,12,0.81,4.0,6,3,8,29.2,8.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,2.1227,0.861,0.0,0.0,0.0,2.0,0.6065,2.8169
96,Bavel,2019,1,0.86,2.5,5,2,7,24.7,8.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,2.4259,0.984,1.0,0.0,0.0,0.0,0.0,0.0
97,Bavel,2019,2,0.88,2.1,6,1,6,19.2,10.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,7.2778,2.952,0.0,0.3032,1.5873,5.0,1.5162,7.0423
98,Bavel,2019,3,0.85,3.6,11,3,6,18.8,12.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,14.0,0.6065,0.246,1.0,0.0,0.0,0.0,0.0,0.0
99,Bavel,2019,4,0.84,3.1,14,6,4,14.4,14.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,10.0,1.5162,0.615,0.0,0.0,0.0,1.0,0.3032,1.4085
100,Bavel,2019,5,0.88,2.2,17,9,7,22.8,15.5,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,1.213,0.492,0.0,0.0,0.0,1.0,0.3032,1.4085
101,Bavel,2019,6,0.84,2.7,21,12,7,31.0,16.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,7.0,2.7292,1.107,0.0,0.6065,3.1746,3.0,0.9097,4.2254
102,Bavel,2019,7,0.84,3.6,23,14,7,28.9,16.0,1,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,4.0,3.0324,1.23,1.0,0.0,0.0,1.0,0.3032,1.4085
103,Bavel,2019,8,0.84,3.0,23,14,7,29.2,14.5,1,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,10.0,0.6065,0.246,1.0,0.0,0.0,0.0,0.0,0.0
104,Bavel,2019,9,0.83,3.7,19,12,6,21.0,12.5,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,5.0,2.7292,1.107,0.0,0.3032,1.5873,0.0,0.0,0.0
105,Bavel,2019,10,0.86,2.4,15,9,7,25.8,11.0,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,18.0,10.3103,4.182,0.0,0.6065,3.1746,6.0,1.8195,8.4507
106,Bavel,2019,11,0.84,3.2,10,6,8,24.0,9.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,7.0,13.3427,5.4121,0.0,1.8195,9.5238,7.0,2.1227,9.8592
107,Bavel,2019,12,0.84,2.9,6,3,8,29.2,8.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,6.0,1.8195,0.738,0.0,0.3032,1.5873,0.0,0.0,0.0
108,Bavel,2020,1,0.82,3.0000000000000004,5,2,7,24.7,8.5,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,4.0,8.1876,3.321,0.0,1.213,6.3492,1.0,0.3032,1.4085
109,Bavel,2020,2,0.85,3.7,6,1,6,19.2,10.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,11.0,3.9422,1.599,2.0,0.6065,3.1746,0.0,0.0,0.0
110,Bavel,2020,3,0.87,2.1,11,3,6,18.8,12.0,0,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,2.0,6.3681,2.583,0.0,2.1227,11.1111,0.0,0.0,0.0
111,Bavel,2020,4,0.87,2.3,14,6,4,14.4,14.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,0.0,1.5162,0.615,1.0,0.3032,1.5873,0.0,0.0,0.0
112,Bavel,2020,5,0.86,2.1,17,9,7,22.8,15.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,5.0,14.2525,5.7811,1.0,0.0,0.0,1.0,0.3032,1.4085
113,Bavel,2020,6,0.83,3.7,21,12,7,31.0,16.5,2,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,2.0,8.1876,3.321,0.0,0.9097,4.7619,2.0,0.6065,2.8169
114,Bavel,2020,7,0.88,2.0,23,14,7,28.9,16.0,2,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,9.0,2.1227,0.861,2.0,0.0,0.0,0.0,0.0,0.0
115,Bavel,2020,8,0.88,2.2,23,14,7,29.2,14.5,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,3.0324,1.23,0.0,0.3032,1.5873,0.0,0.0,0.0
116,Bavel,2020,9,0.83,3.4000000000000004,19,12,6,21.0,12.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,0.3032,0.123,0.0,0.0,0.0,0.0,0.0,0.0
117,Bavel,2020,10,0.85,3.2,15,9,7,25.8,11.0,2,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,16.0,0.9097,0.369,0.0,0.0,0.0,0.0,0.0,0.0
118,Bavel,2020,11,0.83,3.0000000000000004,10,6,8,24.0,9.0,0,3,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,19.0,1.5162,0.615,1.0,0.3032,1.5873,0.0,0.0,0.0
119,Bavel,2020,12,0.85,2.2,6,3,8,29.2,8.0,0,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,12.0,3.0324,1.23,2.0,0.0,0.0,1.0,0.3032,1.4085
120,Bavel,2021,1,0.87,1.9,5,2,7,24.7,8.5,0,3,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,1.0,2.4259,0.984,0.0,0.0,0.0,0.0,0.0,0.0
121,Bavel,2021,2,0.86,2.8,6,1,6,19.2,10.0,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,4.5487,1.845,0.0,0.3032,1.5873,3.0,0.9097,4.2254
122,Bavel,2021,3,0.85,4.300000000000001,11,3,6,18.8,12.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,10.6135,4.6481,0.0,1.5162,7.0423,16.0,4.8519,17.5824
123,Bavel,2021,4,0.86,2.5,14,6,4,14.4,14.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,2.0,1.8195,0.7968,3.0,0.3032,1.4085,0.0,0.0,0.0
124,Bavel,2021,5,0.86,2.6,17,9,7,22.8,15.5,0,3,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,9.0,5.7616,2.5232,2.0,0.3032,1.4085,1.0,0.3032,1.0989
125,Bavel,2021,6,0.87,2.2,21,12,7,31.0,16.5,2,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,16.0,2.4259,1.0624,0.0,0.0,0.0,0.0,0.0,0.0
126,Bavel,2021,7,0.86,2.5,23,14,7,28.9,16.0,0,4,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,6.0,6.3681,2.7888,0.0,0.9097,4.2254,2.0,0.6065,2.1978
127,Bavel,2021,8,0.85,2.5,23,14,7,29.2,14.5,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,18.0,8.4908,3.7185,1.0,1.8195,8.4507,1.0,0.3032,1.0989
128,Bavel,2021,9,0.85,3.2,19,12,6,21.0,12.5,2,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,14.0,0.6065,0.2656,2.0,0.0,0.0,2.0,0.6065,2.1978
129,Bavel,2021,10,0.84,3.5,15,9,7,25.8,11.0,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,Bavel,2021,11,0.85,2.8,10,6,8,24.0,9.0,1,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131,Bavel,2021,12,0.85,2.4000000000000004,6,3,8,29.2,8.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Bavel,2022,1,0.84,2.9,5,2,7,24.7,8.5,1,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,6.0,31.5373,13.8114,0.0,0.9097,4.2254,6.0,1.8195,6.5934
133,Bavel,2022,2,0.85,3.1,6,1,6,19.2,10.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,8.0,4.2454,1.8592,1.0,0.6065,2.8169,1.0,0.3032,1.0989
134,Bavel,2022,3,0.89,2.0,11,3,6,18.8,12.0,0,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,18.0,1.8195,0.7968,1.0,0.0,0.0,2.0,0.6065,2.1978
135,Bavel,2022,4,0.84,3.8,14,6,4,14.4,14.0,1,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,9.0,3.3357,1.4608,0.0,0.9097,4.2254,5.0,1.5162,5.4945
136,Bavel,2022,5,0.89,2.2,17,9,7,22.8,15.5,0,1,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,9.0,3.9422,1.7264,4.0,0.6065,2.8169,4.0,1.213,4.3956
137,Bavel,2022,6,0.87,2.6,21,12,7,31.0,16.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,4.0,2.7292,1.1952,1.0,0.0,0.0,0.0,0.0,0.0
138,Bavel,2022,7,0.86,2.1,23,14,7,28.9,16.0,1,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,2.1227,0.9296,0.0,0.3032,1.4085,3.0,0.9097,3.2967
139,Bavel,2022,8,0.83,3.0,23,14,7,29.2,14.5,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,3.0,0.9097,0.3984,0.0,0.0,0.0,0.0,0.0,0.0
140,Bavel,2022,9,0.87,2.9000000000000004,19,12,6,21.0,12.5,1,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,14.0,3.3357,1.4608,0.0,0.0,0.0,1.0,0.3032,1.0989
141,Bavel,2022,10,0.87,2.1,15,9,7,25.8,11.0,0,2,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,12.0,3.0324,1.328,1.0,0.0,0.0,0.0,0.0,0.0
142,Bavel,2022,11,0.84,3.3000000000000003,10,6,8,24.0,9.0,0,0,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,27.0,0.3032,0.1328,1.0,0.0,0.0,0.0,0.0,0.0
143,Bavel,2022,12,0.86,3.1,6,3,8,29.2,8.0,0,3,71,23,17,14,30,28,0.164,0.175,0.236,0.112,2.4,3109,442,2,27,0.141,0.089,1.3,0.25,5445,66,1253,22,16.0,2.4259,1.0624,1.0,0.0,0.0,0.0,0.0,0.0
144,Belcrum,2012,1,0.0,1.0,5,2,7,24.7,8.5,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,17.0,5.1551,2.2576,0.0,0.3032,1.4085,2.0,0.6065,2.1978
145,Belcrum,2012,2,0.0,1.0,6,1,6,19.2,10.0,1,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,14.0,3.3357,1.4608,0.0,0.6065,2.8169,0.0,0.0,0.0
146,Belcrum,2012,3,0.0,1.0,11,3,6,18.8,12.0,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,6.0,6.6714,2.9216,1.0,0.6065,2.8169,2.0,0.6065,2.1978
147,Belcrum,2012,4,0.0,1.0,14,6,4,14.4,14.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,9.0,9.0973,3.9841,2.0,1.213,5.6338,2.0,0.6065,2.1978
148,Belcrum,2012,5,0.0,1.0,17,9,7,22.8,15.5,1,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,11.0,1.8195,0.7968,0.0,0.0,0.0,4.0,1.213,4.3956
149,Belcrum,2012,6,0.0,1.0,21,12,7,31.0,16.5,0,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,16.0,3.3357,1.4608,0.0,0.6065,2.8169,2.0,0.6065,2.1978
150,Belcrum,2012,7,0.0,1.0,23,14,7,28.9,16.0,3,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,21.0,2.7292,1.1952,2.0,0.0,0.0,2.0,0.6065,2.1978
151,Belcrum,2012,8,0.0,1.0,23,14,7,29.2,14.5,1,6,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,26.0,0.6065,0.2656,0.0,0.0,0.0,0.0,0.0,0.0
152,Belcrum,2012,9,0.0,1.0,19,12,6,21.0,12.5,4,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,18.0,6.9746,3.0544,0.0,0.0,0.0,2.0,0.6065,2.1978
153,Belcrum,2012,10,0.0,1.0,15,9,7,25.8,11.0,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,26.0,1.213,0.5312,1.0,0.0,0.0,1.0,0.3032,1.0989
154,Belcrum,2012,11,0.0,1.0,10,6,8,24.0,9.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,10.0,1.5162,0.664,2.0,0.3032,1.4085,0.0,0.0,0.0
155,Belcrum,2012,12,0.0,1.0,6,3,8,29.2,8.0,1,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,6.0,0.3032,0.1328,0.0,0.3032,1.4085,0.0,0.0,0.0
156,Belcrum,2013,1,0.0,1.0,5,2,7,24.7,8.5,4,6,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,14.0,2.1227,0.9296,1.0,0.3032,1.4085,1.0,0.3032,1.0989
157,Belcrum,2013,2,0.0,1.0,6,1,6,19.2,10.0,6,3,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,15.0,0.9097,0.3984,1.0,0.0,0.0,0.0,0.0,0.0
158,Belcrum,2013,3,0.0,1.0,11,3,6,18.8,12.0,0,5,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,20.0,1.8195,0.7968,3.0,0.3032,1.4085,0.0,0.0,0.0
159,Belcrum,2013,4,0.0,1.0,14,6,4,14.4,14.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,16.0,1.8195,0.7968,1.0,0.0,0.0,0.0,0.0,0.0
160,Belcrum,2013,5,0.0,1.0,17,9,7,22.8,15.5,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,10.0,10.6135,4.6481,0.0,0.6065,2.8169,2.0,0.6065,2.1978
161,Belcrum,2013,6,0.0,1.0,21,12,7,31.0,16.5,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,10.0,11.5233,5.0465,0.0,0.0,0.0,8.0,2.4259,8.7912
162,Belcrum,2013,7,0.0,1.0,23,14,7,28.9,16.0,1,4,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,9.0,4.2454,1.8592,0.0,0.0,0.0,0.0,0.0,0.0
163,Belcrum,2013,8,0.0,1.0,23,14,7,29.2,14.5,1,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,9.0,7.5811,3.3201,0.0,0.3032,1.4085,4.0,1.213,4.3956
164,Belcrum,2013,9,0.0,1.0,19,12,6,21.0,12.5,0,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,5.0,2.1227,0.9296,1.0,1.8195,8.4507,1.0,0.3032,1.0989
165,Belcrum,2013,10,0.0,1.0,15,9,7,25.8,11.0,0,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,9.0,9.4006,4.1169,1.0,1.5162,7.0423,3.0,0.9097,3.2967
166,Belcrum,2013,11,0.0,1.0,10,6,8,24.0,9.0,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,9.0,2.4259,1.0624,0.0,0.0,0.0,1.0,0.3032,1.0989
167,Belcrum,2013,12,0.0,1.0,6,3,8,29.2,8.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,5.0,5.7616,2.5232,0.0,0.6065,2.8169,0.0,0.0,0.0
168,Belcrum,2014,1,0.0,1.0,5,2,7,24.7,8.5,1,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,19.0,7.8843,3.4529,3.0,2.1227,9.8592,2.0,0.6065,2.1978
169,Belcrum,2014,2,0.0,1.0,6,1,6,19.2,10.0,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,23.0,1.8195,0.7968,0.0,0.0,0.0,1.0,0.3032,1.0989
170,Belcrum,2014,3,0.0,1.0,11,3,6,18.8,12.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,11.0,5.4584,2.3904,0.0,0.3032,1.4085,1.0,0.3032,1.0989
171,Belcrum,2014,4,0.0,1.0,14,6,4,14.4,14.0,0,0,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,18.0,0.3032,0.1328,3.0,0.0,0.0,0.0,0.0,0.0
172,Belcrum,2014,5,0.0,1.0,17,9,7,22.8,15.5,1,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,13.0,0.3032,0.1328,0.0,0.0,0.0,0.0,0.0,0.0
173,Belcrum,2014,6,0.0,1.0,21,12,7,31.0,16.5,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,15.0,1.5162,0.664,0.0,0.3032,1.4085,1.0,0.3032,1.0989
174,Belcrum,2014,7,0.0,1.0,23,14,7,28.9,16.0,0,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,7.0,1.8195,0.7968,0.0,0.0,0.0,2.0,0.6065,2.1978
175,Belcrum,2014,8,0.0,1.0,23,14,7,29.2,14.5,3,3,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,10.0,4.8519,2.1248,2.0,0.6065,2.8169,2.0,0.6065,2.1978
176,Belcrum,2014,9,0.0,1.0,19,12,6,21.0,12.5,0,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,15.0,5.4584,2.3904,0.0,0.6065,2.8169,1.0,0.3032,1.0989
177,Belcrum,2014,10,0.0,1.0,15,9,7,25.8,11.0,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,14.0,7.5811,3.3467,2.0,0.6065,3.3333,4.0,1.213,5.2632
178,Belcrum,2014,11,0.0,1.0,10,6,8,24.0,9.0,1,4,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,10.0,2.7292,1.2048,1.0,0.6065,3.3333,0.0,0.0,0.0
179,Belcrum,2014,12,0.0,1.0,6,3,8,29.2,8.0,3,2,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,19.0,8.4908,3.7483,3.0,1.213,6.6667,3.0,0.9097,3.9474
180,Belcrum,2015,1,0.0,1.0,5,2,7,24.7,8.5,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,17.0,2.4259,1.071,1.0,0.0,0.0,0.0,0.0,0.0
181,Belcrum,2015,1,0.93,1.0,5,2,7,24.7,8.5,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,17.0,2.4259,1.071,1.0,0.0,0.0,0.0,0.0,0.0
182,Belcrum,2015,2,0.0,1.0,6,1,6,19.2,10.0,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,18.0,6.6714,2.9451,2.0,0.0,0.0,3.0,0.9097,3.9474
183,Belcrum,2015,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,2,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,18.0,6.6714,2.9451,2.0,0.0,0.0,3.0,0.9097,3.9474
184,Belcrum,2015,3,0.0,1.0,11,3,6,18.8,12.0,0,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,14.0,8.4908,3.7483,1.0,0.6065,3.3333,5.0,1.5162,6.5789
185,Belcrum,2015,3,0.94,1.1,11,3,6,18.8,12.0,0,1,79,29,13,12,24,39,0.186,0.342,0.119,0.189,2.1,7583,341,3,39,0.172,0.141,0.9,0.75,4005,23,637,21,14.0,8.4908,3.7483,1.0,0.6065,3.3333,5.0,1.5162,6.5789
